Whole Person Physiome Table for Cardiovascular System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Jacob C. Scherba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0001-8187-0507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Rajan Jain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-1979-044X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,11/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, Behavior Z, and X Target columns.",,,,,,,,,,,,,,,Enter notes here from primary texts on quantitative information available for the processes denoted to the left,"Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"DO NOT FILL THIS OUT YET. These columns will list body states or conditions that change the physiological process. (e.g., ""fed"", ""fasted"")",,"DO NOT FILL THIS OUT YET. These columns will indicate the changes that occur during the corresponding body states. (e.g., ""increase"", ""decrease"")",,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,Behavior Z,X Target,QuantitativeNotes,TimeScale,SignalScale,EffectScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,State/1,State/2,Regulation/1,Regulation/2,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
cardiovascular system,cardiovascular system,UBERON:0004535,growth and development,growth,GO:0040007,cardiac hypertrophy,muscle hypertrophy,GO:0014896,response to estrogen,response to estrogen,GO:0043627,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,estrogen,increases,transition to state X,hypertrophic growth (volume increase),,,,,"hours, days, weeks",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,growth and development,growth,GO:0040007,cardiac hypertrophy,muscle hypertrophy,GO:0014896,response to growth factors,response to insulin-like growth factor stimulus,GO:1990418,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,insulin-like growth factor,increases,transition to state X,hypertrophic growth (volume increase),,,,,"hours, days, weeks",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,growth and development,growth,GO:0040007,cardiac hypertrophy,muscle hypertrophy,GO:0014896,response to steroid hormones,response to steroid hormone,GO:0048545,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,cortisol,increases,transition to state X,hypertrophic growth (volume increase),,,,,"hours, days, weeks",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,muscle contraction,muscle contraction,GO:0006936,response to thyroid hormone,response to thyroid hormone,GO:0097066,,,,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,t3,increases,contraction,,,,,,"seconds, minutes",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,muscle contraction,muscle contraction,GO:0006936,response to thyroid hormone,response to thyroid hormone,GO:0097066,,,,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,t3,increases,contraction X,force,,,,,"seconds, minutes",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,muscle contraction,muscle contraction,GO:0006936,response to thyroid hormone,response to thyroid hormone,GO:0097066,,,,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,t3,increases,X uptake,calcium,,,,,"seconds, minutes",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,muscle contraction,muscle contraction,GO:0006936,response to catecholamines,response to norepinephrine,GO:0071873,,,,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,norepinephrine,increases,contraction,,,,,,"seconds, minutes",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,muscle contraction,muscle contraction,GO:0006936,response to catecholamines,response to norepinephrine,GO:0071873,,,,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,norepinephrine,increases,contraction X,force,,,,,"seconds, minutes",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,muscle contraction,muscle contraction,GO:0006936,response to catecholamines,response to norepinephrine,GO:0071873,,,,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,norepinephrine,increases,X uptake,calcium,,,,,"seconds, minutes",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,muscle contraction,muscle contraction,GO:0006936,response to catecholamines,response to epinephrine,GO:0071871,,,,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,epinephrine,increases,contraction,,,,,,"seconds, minutes",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,muscle contraction,muscle contraction,GO:0006936,response to catecholamines,response to epinephrine,GO:0071871,,,,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,epinephrine,increases,contraction X,force,,,,,"seconds, minutes",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,muscle contraction,muscle contraction,GO:0006936,response to catecholamines,response to epinephrine,GO:0071871,,,,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,epinephrine,increases,X uptake,calcium,,,,,"seconds, minutes",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,muscle contraction,muscle contraction,GO:0006936,response to caffeine,response to caffeine,GO:0031000,,,,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,caffeine,increases,contraction,,,,,,"seconds, minutes",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,muscle contraction,muscle contraction,GO:0006936,response to caffeine,response to caffeine,GO:0031000,,,,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,caffeine,increases,contraction X,force,,,,,"seconds, minutes",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,muscle contraction,muscle contraction,GO:0006936,response to caffeine,response to caffeine,GO:0031000,,,,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,caffeine,increases,X uptake,calcium,,,,,"seconds, minutes",circulatory,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,energy homeostasis,energy homeostasis,GO:0097009,glucose homeostasis,glucose homeostasis,GO:0042593,response to insulin,response to insulin-like growth factor stimulus,GO:1990418,glut4 translocation,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,,does,X uptake,glucose,,,,,"seconds, minutes",,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,energy homeostasis,energy homeostasis,GO:0097009,glucose homeostasis,glucose homeostasis,GO:0042593,response to insulin,response to insulin-like growth factor stimulus,GO:1990418,glut4 translocation,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,insulin,increases,X uptake,glucose,,,,,"seconds, minutes",,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,22,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,vasoconstriction,vasoconstriction,GO:0042310,,,,,,,,,,,,,,,,,,tissue,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,thoracic nerve,thoracic nerve,UBERON:0003726,,does,innervation of X,arterial system,,,,,milliseconds,,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,23,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,vasoconstriction,vasoconstriction,GO:0042310,,,,,,,,,,,,,,,,,,tissue,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,thoracic nerve,thoracic nerve,UBERON:0003726,,does,innervation of X,venous system,,,,,milliseconds,,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,23,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,arterial vasculature,arterial system,UBERON:0004572,,does,transport of X from Y to Z,blood,heart left ventricle,body proper,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,venous system,venous system,UBERON:0004582,,does,transport of X from Y to Z,blood,body proper,right cardiac atrium,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,heart,heart,UBERON:0000948,right atrium,cardiac right atrium,UBERON:0002078,,does,transport of X from Y to Z,blood,superior vena cava,heart right ventricle,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,heart,heart,UBERON:0000948,right atrium,cardiac right atrium,UBERON:0002078,,does,transport of X from Y to Z,blood,inferior vena cava,heart right ventricle,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,heart,heart,UBERON:0000948,right ventricle,heart right ventricle,UBERON:0002080,,does,transport of X from Y to Z,blood,right cardiac atrium,pulmonary artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,pulmonary artery,pulmonary artery,UBERON:0002012,,does,transport of X from Y to Z,blood,heart right ventricle,pulmonary arteriole,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,pulmonary arteriole,pulmonary arteriole,UBERON:8600077,,does,transport of X from Y to Z,blood,pulmonary artery,pulmonary capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,pulmonary capillary,pulmonary capillary,UBERON:0016405,,does,transport of X from Y to Z,blood,pulmonary arteriole,pulmonary venule,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,pulmonary venule,pulmonary venule,UBERON:8600024,,does,transport of X from Y to Z,blood,pulmonary capillary,pulmonary vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,pulmonary vein,pulmonary vein,UBERON:0002016,,does,transport of X from Y to Z,blood,pulmonary venule,left cardiac atrium,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,heart,heart,UBERON:0000948,left atrium,left cardiac atrium,UBERON:0002079,,does,transport of X from Y to Z,blood,pulmonary vein,heart left ventricle,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,heart,heart,UBERON:0000948,left ventricle,heart left ventricle,UBERON:0002084,,does,transport of X from Y to Z,blood,cardiac left atrium,aorta,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,aorta,aorta,UBERON:0000947,,does,transport of X from Y to Z,blood,heart left ventricle,brachiocephalic artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,aorta,aorta,UBERON:0000947,,does,transport of X from Y to Z,blood,heart left ventricle,left common carotid artery plus branches,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,aorta,aorta,UBERON:0000947,,does,transport of X from Y to Z,blood,heart left ventricle,left subclavian artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,brachiocephalic artery,brachiocephalic artery,UBERON:0001529,,does,transport of X from Y to Z,blood,aorta,right common carotid artery plus branches,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,right subclavian artery,right subclavian artery,UBERON:0001534,,does,transport of X from Y to Z,blood,brachiocephalic artery,right brachial artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,right brachial artery,brachial artery,UBERON:0001398,,does,transport of X from Y to Z,blood,right subclavian artery,right radial artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,right radial artery,radial artery,UBERON:0001404,,does,transport of X from Y to Z,blood,right brachial artery,right superficial palmar arch,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,right ulnar artery,ulnar artery,UBERON:0001406,,does,transport of X from Y to Z,blood,right brachial artery,right superficial palmar arch,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,right superficial palmar arch,superficial palmar arch,UBERON:0006564,,does,transport of X from Y to Z,blood,ulnar artery,capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,right superficial palmar arch,superficial palmar arch,UBERON:0006564,,does,transport of X from Y to Z,blood,radial artery,capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,left common carotid artery plus branches,left common carotid artery plus branches,UBERON:0001536,,does,transport of X from Y to Z,blood,aorta,cerebral artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,cerebral artery,cerebral artery,UBERON:0004449,,does,transport of X from Y to Z,blood,left common carotid artery plus branches,capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,capillary,capillary,UBERON:0001982,,does,transport of X from Y to Z,blood,cerebral artery,sagittal sinus,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,sagittal sinus,sagittal sinus,UBERON:0015704,,does,transport of X from Y to Z,blood,capillary,internal jugular vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,right common carotid artery plus branches,right common carotid artery plus branches,UBERON:0001531,,does,transport of X from Y to Z,blood,aorta,cerebral vasculature,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,cerebral artery,cerebral artery,UBERON:0004449,,does,transport of X from Y to Z,blood,right common carotid artery plus branches,capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,left subclavian artery,left subclavian artery,UBERON:0001584,,does,transport of X from Y to Z,blood,aorta,left brachial artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,left brachial artery,brachial artery,UBERON:0001398,,does,transport of X from Y to Z,blood,left subclavian artery,left radial artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,left radial artery,radial artery,UBERON:0001404,,does,transport of X from Y to Z,blood,left brachial artery,left superficial palmar arch,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,left ulnar artery,ulnar artery,UBERON:0001406,,does,transport of X from Y to Z,blood,left brachial artery,left superficial palmar arch,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
