Whole Person Physiome Table for Immune and Lymphatic System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Minyan Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-1868-3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,David Hill,Katalin Susztak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0001-9286-4268,0000‑0002‑1005‑3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Cellular & Molecular Immunology (11e, 2023)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,1/5/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, and X Target columns.",,,,,,,,,,,,,,"Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,EffectParameters (quantitative values),SignalScale,EffectScale,TimeScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
Innate Immunity,innate immune response,GO:0045087,Comparative Features,,,Rapid control without previous exposure,rapid tRNA decay,GO:0180037,,,,,,,,,,,,,,,,,Activation of germline-encoded receptors,Cell,immune system,immune system,UBERON:0002405,All innate immune cell types,innate lymphoid cell,CL:0001065,,does,X Activation,germline-encoded receptors,,,,Intra-organ (Tissue),minutes–hours,Severe infections if defective,,,,,,,,,,,,Guides adaptive immune polarization,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Evolution,,,Provide ancient microbial defense,response to microbial phytotoxin,GO:0010188,,,,,,,,,,,,,,,,,Recognition of conserved microbial molecules,Cell,immune system,immune system,UBERON:0002405,Many cell types,precursor cell,CL:0011115,,does,X defense,Provide ancient microbial,,,,Intra-organ (Tissue),milliseconds,Genetic pathway testing,,,,,,,,,,,,Co-evolved with microbes,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Recognition of Microbes & Damage,"nucleotide-excision repair, DNA damage recognition",GO:0000715,Detect PAMPs,,,,,,,,,,,,,,,,,,,PRR binding to microbial structures,Cell,immune system,immune system,UBERON:0002405,"Phagocytes, DCs",common dendritic progenitor,CL:0001029,,does,X detection by Y,PAMPs,PRR binding to microbial structures,,,Intra-organ (Tissue),milliseconds–seconds,"CRP, inflammation markers",,,,,,,,,,,,Recognizes broad classes of microbes,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Recognition of Microbes & Damage,"nucleotide-excision repair, DNA damage recognition",GO:0000715,Detect DAMPs,,,,,,,,,,,,,,,,,,,Recognition of cellular stress signals,Cell,immune system,immune system,UBERON:0002405,Many innate immune cells,innate lymphoid cell,CL:0001065,,does,X detection by Y,DAMPs,Recognition of cellular stress signals,,,Intra-organ (Tissue),milliseconds–seconds,Sterile inflammation markers,,,,,,,,,,,,Indicates tissue injury even without infection,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,PAMPs & DAMPs,,,Distinguish infection vs sterile injury,,,,,,,,,,,,,,,,,,,Binding to conserved or damage molecules,Cell,immune system,immune system,UBERON:0002405,PRR-expressing cells,CGRP-expressing neuron,CL:4042034,,does,X binding,conserved or damage molecules,,,,Intra-organ (Tissue),milliseconds–seconds,"CRP vs LDH, uric acid",,,,,,,,,,,,Key for inflammatory response,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Pattern Recognition Receptors (PRRs),pattern recognition receptor activity,GO:0038187,Recognize microbial components,response to microbial phytotoxin,GO:0010188,,,,,,,,,,,,,,,,,PRR signaling activation,Cell,immune system,immune system,UBERON:0002405,"DCs, macrophages, epithelial cells",nasopharyngeal epithelial cell,CL:1001573,,does,X Recognition by Y,microbial components,PRR signaling,,,Intra-organ (Tissue),seconds,IL-1β (inflammasome activity),,,,,,,,,,,,Triggers inflammation and antiviral responses,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Cell-associated PRRs,cell surface,GO:0009986,Trigger antimicrobial and inflammatory programs,RQC-trigger complex,GO:0180022,,,,,,,,,,,,,,,,,Phagocytosis,Cell,immune system,immune system,UBERON:0002405,"Phagocytes, DCs",common dendritic progenitor,CL:0001029,Pattern Recognition Receptors (PRRs),increases,induction of X,phagocytosis,,,cellular,Intra-organ (Tissue),minutes–hours,Inflammasome activation markers,,,,,,,,,,,,Coordinate responses to microbes,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Cell-associated PRRs,cell surface,GO:0009986,Trigger antimicrobial and inflammatory programs,RQC-trigger complex,GO:0180022,,,,,,,,,,,,,,,,,cytokine production,Cell,immune system,immune system,UBERON:0002405,"Phagocytes, DCs",common dendritic progenitor,CL:0001029,Pattern Recognition Receptors (PRRs),increases,X production,cytokine,,,cellular,Intra-organ (Tissue),minutes–hours,Inflammasome activation markers,,,,,,,,,,,,Coordinate responses to microbes,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Soluble PRRs,soluble molecule recognition,GO:0009995,Enhance microbial clearance,low-density lipoprotein particle clearance,GO:0034383,,,,,,,,,,,,,,,,,Complement activation,Cell,liver,liver,UBERON:0002107,Hepatocytes,Hepatocytes,CL:0000182,Pattern Recognition Receptors (PRRs),increases,X activation,Complement,,,cellular,Intra-organ (Tissue),seconds,CRP,PhenX - C reactive protein (CRP) protocol 660601,105848-6,,,,,,,,,,Promote phagocytosis and microbial killing,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Soluble PRRs,soluble molecule recognition,GO:0009995,Enhance microbial clearance,low-density lipoprotein particle clearance,GO:0034383,,,,,,,,,,,,,,,,,opsonization,Cell,liver,liver,UBERON:0002107,Hepatocytes,Hepatocytes,CL:0000182,Soluble PRRs,increases,X clearance, microbial,,,systemic,Intra-organ (Tissue),seconds,CRP,PhenX - C reactive protein (CRP) protocol 660601,105848-6,,,,,,,,,,Promote phagocytosis and microbial killing,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Self–Nonself Discrimination,cell-cell self recognition,GO:0097656,Prevent attack on healthy tissues,membrane attack complex,GO:0005579,,,,,,,,,,,,,,,,,"Absence of ligands, inhibitory signals",Cell,immune system,immune system,UBERON:0002405,Healthy host cells,oxyphil cell of thyroid,CL:0002200,,does,induction of X by Y,prevention of attack on healthy tissues,"Absence of ligands, inhibitory signals",,,Intra-organ (Tissue),years,Autoantibodies panel (if defective),,,,,,,,,,,,Ensures innate immune tolerance,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Toll-like receptors (TLRs),Toll-like receptor binding,GO:0035325,Recognize diverse microbial products (PAMPs),response to microbial phytotoxin,GO:0010188,,,,,,,,,,,,,,,,,Ligand binding to TLR ectodomains on plasma or endosomal membranes,Cell,immune system,immune system,UBERON:0002405,"Most cell types including DCs, macrophages, B cells, epithelial cells",nasopharyngeal epithelial cell,CL:1001573,Toll-like receptors (TLRs),increases,X binding to Y,Ligand,TLR ectodomains on plasma or endosomal membranes,,cellular,Intra-organ (Tissue),milliseconds–seconds,TLR pathway defects (genetic testing),,,,,,,,,,,,"Direct binding of microbial lipids, proteins, and nucleic acids to specific TLRs",,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Toll-like receptors (TLRs),Toll-like receptor binding,GO:0035325,Recognize endogenous damage signals (DAMPs),endogenous antibiotic catabolic process,GO:0042741,,,,,,,,,,,,,,,,,Binding of HSPs and HMGB1 released from stressed or dying cells,Cell,immune system,immune system,UBERON:0002405,"DCs, macrophages, other tissue cells",macrophage,CL:0000235,Toll-like receptors (TLRs),increases,X Binding,HSPs and HMGB1 released from stressed or dying cells,,,cellular,Intra-organ (Tissue),seconds–minutes,IL-1β / sterile inflammation markers,,,,,,,,,,,,HSPs bind TLR4,,, HMGB1 binds TLR2 and TLR4 to trigger signaling,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Toll-like receptors (TLRs),Toll-like receptor binding,GO:0035325,Recognize gram-negative bacterial LPS,response to Gram-negative bacterium,GO:0140460,,,,,,,,,,,,,,,,,Binding of LPS–MD2–CD14 complex to TLR4,Cell,immune system,immune system,UBERON:0002405,"Macrophages, DCs, many other cells",macrophage,CL:0000235,Toll-like receptors (TLRs),increases,X Binding,LPS–MD2–CD14 complex to TLR4,,,cellular,Intra-organ (Tissue),milliseconds–seconds,LPS-induced cytokines,,,septic markers,,,,,,,,,Soluble LPS-binding protein delivers LPS,,, MD2 binds lipid A,,, CD14 facilitates signaling,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Toll-like receptors (TLRs),Toll-like receptor binding,GO:0035325,Recognize gram-positive peptidoglycan and lipoteichoic acid,lipoteichoic acid binding,GO:0070891,,,,,,,,,,,,,,,,,Direct binding of cell wall components to TLR2,Cell,immune system,immune system,UBERON:0002405,"Phagocytes, DCs",common dendritic progenitor,CL:0001029,Toll-like receptors (TLRs),increases,X binding of Y,Direct,cell wall components to TLR2,,cellular,Intra-organ (Tissue),seconds,"CRP, cytokines",,,,,,,,,,,,TLR2 homodimers and TLR2-containing heterodimers bind lipopeptides and peptidoglycan,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Toll-like receptors (TLRs),Toll-like receptor binding,GO:0035325,Recognize bacterial flagellin,bacterial nucleoid,GO:0043590,,,,,,,,,,,,,,,,,Ligand binding of flagellin to TLR5,Cell,immune system,immune system,UBERON:0002405,"Intestinal epithelial cells, phagocytes",intestinal epithelial cell,CL:0002563,Toll-like receptors (TLRs),increases,X binding of Y,Ligand,flagellin to TLR5,,cellular,Intra-organ (Tissue),seconds–minutes,,,,,,,,,,,,,Specific to flagellin subunit of bacterial flagella,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Toll-like receptors (TLRs),Toll-like receptor binding,GO:0035325,Recognize viral dsRNA,dsRNA transport,GO:0033227,,,,,,,,,,,,,,,,,dsRNA binding to TLR3 in endosomes,Cell,immune system,immune system,UBERON:0002405,"Phagocytes, DCs, other cells",common dendritic progenitor,CL:0001029,Toll-like receptors (TLRs),increases,X binding to Y,dsRNA,TLR3 in endosomes,,cellular,Intra-organ (Tissue),minutes–hours,TLR3/UNC93B testing,,,,,,,,,,,,TLR3–TRIF pathway induces type I IFN and inflammatory genes,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Toll-like receptors (TLRs),Toll-like receptor binding,GO:0035325,Recognize viral ssRNA,single-stranded RNA binding,GO:0003727,,,,,,,,,,,,,,,,,Binding of GU-rich ssRNA in endosomes to TLR7 and TLR8,Cell,immune system,immune system,UBERON:0002405,"Plasmacytoid DCs, other leukocytes",plasmacytoid dendritic cell,CL:0000784,Toll-like receptors (TLRs),increases,X Binding,GU-rich ssRNA in endosomes to TLR7 and TLR8,,,cellular,Intra-organ (Tissue),minutes–hours,Viral load,HIV 1 RNA [#/volume] (viral load) in Serum or Plasma by Probe,21008-8,IFN,,,,,,,,,Discriminate viral RNA by endosomal location and sequence composition,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Toll-like receptors (TLRs),Toll-like receptor binding,GO:0035325,Recognize unmethylated CpG DNA,unmethylated CpG binding,GO:0045322,,,,,,,,,,,,,,,,,CpG motif binding to TLR9 in endosomes,Cell,immune system,immune system,UBERON:0002405,"DCs, B cells, phagocytes",B-2 B cell,CL:0000822,Toll-like receptors (TLRs),increases,X binding to Y,CpG motif,TLR9 in endosomes,,cellular,Intra-organ (Tissue),hours,,,,,,,,,,,,,Distinguishes microbial DNA from methylated vertebrate DNA,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Toll-like receptors (TLRs),Toll-like receptor binding,GO:0035325,Sense microbial RNA/DNA in endosomes rather than host nucleic acids,clearance of foreign intracellular nucleic acids,GO:0099046,,,,,,,,,,,,,,,,,Microbial phagocytosis → degradation → nucleic acids exposed to endosomal TLRs,Cell,immune system,immune system,UBERON:0002405,"Neutrophils, macrophages, plasmacytoid DCs",plasmacytoid dendritic cell,CL:0000784,Toll-like receptors (TLRs),increases,X Engulfing,phagocytosis,,,cellular,Intra-organ (Tissue),hours,IFN response assays,,,,,,,,,,,,UNC93B transports TLRs from ER to endosomes,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Toll-like receptors (TLRs),Toll-like receptor binding,GO:0035325,Initiate MyD88-dependent inflammatory signaling,MyD88-dependent toll-like receptor signaling pathway,GO:0002755,,,,,,,,,,,,,,,,,Ligand-induced dimerization → recruitment of MyD88 → activation of kinases and NF-κB,Cell,immune system,immune system,UBERON:0002405,"Cells expressing TLR1,2,4,5,6,7,8,9",CGRP-expressing neuron,CL:4042034,Toll-like receptors (TLRs),increases,X recruitment of Y,Ligand-induced dimerization →,MyD88 → activation of kinases and NF-κB,,cellular,Intra-organ (Tissue),minutes–hours,"TNF, IL-1, CRP",,,,,,,,,,,,TRAF proteins activate IKK,,," NF-κB drives cytokine, chemokine, adhesion molecule expression",,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Toll-like receptors (TLRs),Toll-like receptor binding,GO:0035325,Initiate TRIF-dependent antiviral signaling,TRIF-dependent toll-like receptor signaling pathway,GO:0035666,,,,,,,,,,,,,,,,,Ligand binding to TLR3 or TLR4 → TRIF recruitment,Cell,immune system,immune system,UBERON:0002405,TLR3- and TLR4-expressing cells,CGRP-expressing neuron,CL:4042034,Toll-like receptors (TLRs),increases,X binding to Y,Ligand,TLR3 or TLR4 → TRIF recruitment,,cellular,Intra-organ (Tissue),minutes–hours,IFN-β,,,,,,,,,,,,TBK1 activates IRF3/IRF7 → type I IFN production,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Toll-like receptors (TLRs),Toll-like receptor binding,GO:0035325,Induce inflammatory cytokines,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,"NF-κB-dependent transcription of TNF, IL-1, and others",Cell,immune system,immune system,UBERON:0002405,"Macrophages, DCs, endothelial cells",colon endothelial cell,CL:1001572,Toll-like receptors (TLRs),increases,transcription of X,"inflammatory cytokines (TNF, IL-1)",,,cellular,Intra-organ (Tissue),hours,"TNF, IL-1, CRP",,,,,,,,,,,,Amplifies local and systemic inflammatory responses,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Toll-like receptors (TLRs),Toll-like receptor binding,GO:0035325,Coordinate inflammatory and antiviral programs,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,Combined NF-κB and IRF activation by TLR4 and TLR3,Cell,immune system,immune system,UBERON:0002405,TLR4+ and TLR3+ cells,Cajal-Retzius cell,CL:0000695,Toll-like receptors (TLRs),increases,X activation by Y,Combined NF-κB and IRF,TLR4 and TLR3,,cellular,Intra-organ (Tissue),hours,,,,,,,,,,,,,TLR4 uses both MyD88 and TRIF,,, TLR3 uses TRIF only,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,NOD-like receptors: NOD1 & NOD2,somatic diversification of immune receptors,GO:0002200,Sense bacterial peptidoglycan fragments in the cytosol,,,,,,,,,,,,,,,,,,,NOD1 detects DAP; NOD2 detects MDP,Cell,immune system,immune system,UBERON:0002405,"Mucosal epithelial cells, phagocytes, Paneth cells",mucosal type mast cell,CL:0000485,NOD-like receptors: NOD1 & NOD2,increases,X Sensation,bacterial peptidoglycan fragments,,,cellular,Intra-organ (Tissue),seconds–minutes,NOD2 genetic testing,,,,,,,,,,,,Detect peptides delivered by bacterial secretion systems or released from bacteria,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,NOD-like receptors: NOD1 & NOD2,somatic diversification of immune receptors,GO:0002200,Promote NF-κB–mediated inflammatory gene expression,gene expression,GO:0010467,,,,,,,,,,,,,,,,,Ligand-induced oligomerization → recruitment of RIP2 → formation of NOD signalosome,Cell,immune system,immune system,UBERON:0002405,Intestinal and other innate immune cells,subepithelial intestinal fibroblast,CL:4052007,NOD-like receptors: NOD1 & NOD2,increases,X production, NF-κB–mediated inflammatory gene,,,cellular,Intra-organ (Tissue),minutes–hours,NF-κB activity markers,,,,,,,,,,,,Signal similarly to MyD88-dependent TLR pathways,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,NOD-like receptors: NOD1 & NOD2,somatic diversification of immune receptors,GO:0002200,Enhance antimicrobial defenses in the gut,gut granule,GO:0044840,,,,,,,,,,,,,,,,,NOD2 in Paneth cells induces defensin expression,Cell,immune system,immune system,UBERON:0002405,Intestinal Paneth cells,paneth cell,CL:0000510,NOD-like receptors: NOD1 & NOD2,increases,X defense, antimicrobial ,,,cellular,Intra-organ (Tissue),hours,,,,,,,,,,,,,Provides innate defense against pathogens such as H. pylori and Listeria monocytogenes,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,NOD-like receptors: NOD1 & NOD2,somatic diversification of immune receptors,GO:0002200,Contribute to autophagy and type I IFN production,response to type I interferon,GO:0034340,,,,,,,,,,,,,,,,,Ligand recognition triggers additional signaling leading to autophagy and IFN,Cell,immune system,immune system,UBERON:0002405,"Epithelial cells, phagocytes",nasopharyngeal epithelial cell,CL:1001573,NOD-like receptors: NOD1 & NOD2,increases,X production, type I IFN,,,cellular,Intra-organ (Tissue),hours,,,,,,,,,,,,,Cross-talk with other innate pathways to clear bacteria,,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Inflammasomes,,,Convert pro–IL-1β and pro–IL-18 to active cytokines,response to interleukin-18,GO:0070673,,,,,,,,,,,,,,,,,Sensor–adaptor–procaspase-1 complex forms → caspase-1 activation,Cell,immune system,immune system,UBERON:0002405,"Macrophages, DCs, some other cells",macrophage,CL:0000235,,does,X maturation,"IL-1β, IL18",,,,Intra-organ (Tissue),minutes,"IL-1β, IL-18 levels",,,,,,,,,,,,"Respond to PAMPs/DAMPs such as crystals, toxins, DNA, ATP",,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Inflammasomes,,,Sense infection- or stress-induced cytosolic changes,stress-induced premature senescence,GO:0090400,,,,,,,,,,,,,,,,,"Direct binding of PAMPs/DAMPs or sensing K+ efflux, ROS, lysosomal damage",Cell,immune system,immune system,UBERON:0002405,Immune and barrier cells,arachnoid barrier cell,CL:4023097,,does,X binding,PAMPs/DAMPs,,,,Intra-organ (Tissue),minutes,"Uric acid (gout), crystals",,,,,,,,,,,,"Detect urate crystals, alum, cholesterol, ATP, silica, bacterial toxins, viral components",,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Inflammasomes,,,Sense infection- or stress-induced cytosolic changes,stress-induced premature senescence,GO:0090400,,,,,,,,,,,,,,,,,"Direct binding of PAMPs/DAMPs or sensing K+ efflux, ROS, lysosomal damage",Cell,immune system,immune system,UBERON:0002405,Immune and barrier cells,arachnoid barrier cell,CL:4023097,,does,X sensation,ROS,,,,Intra-organ (Tissue),minutes,"Uric acid (gout), crystals",,,,,,,,,,,,"Detect urate crystals, alum, cholesterol, ATP, silica, bacterial toxins, viral components",,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Inflammasomes,,,Sense infection- or stress-induced cytosolic changes,stress-induced premature senescence,GO:0090400,,,,,,,,,,,,,,,,,"Direct binding of PAMPs/DAMPs or sensing K+ efflux, ROS, lysosomal damage",Cell,immune system,immune system,UBERON:0002405,Immune and barrier cells,arachnoid barrier cell,CL:4023097,,does,X sensation,lysosomal damage,,,,Intra-organ (Tissue),minutes,"Uric acid (gout), crystals",,,,,,,,,,,,"Detect urate crystals, alum, cholesterol, ATP, silica, bacterial toxins, viral components",,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,Inflammasomes,,,"Induce pyroptosis, an inflammatory cell death program",pyroptotic cell death,GO:0141201,,,,,,,,,,,,,,,,,Caspase-1 or caspase-4/5/11 cleavage of gasdermin D → pore formation,Cell,immune system,immune system,UBERON:0002405,"Macrophages, DCs (not neutrophils)",macrophage,CL:0000235,,does,X induction,proptosis,,,,Intra-organ (Tissue),minutes–hours,Caspase activation assays,,,,,,,,,,,,"Pores allow IL-1β release, water influx, K+ efflux, microbial killing",,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
Innate Immunity,innate immune response,GO:0045087,RIG-like receptors (RLRs),RIG-I binding,GO:0039552,Detect cytosolic viral RNA,viral RNA editing,GO:0075527,,,,,,,,,,,,,,,,,RIG-I and MDA5 binding to dsRNA or uncapped/5′-triphosphate RNA,Cell,immune system,immune system,UBERON:0002405,Wide variety of cells including leukocytes and tissue cells,connective tissue type mast cell,CL:0000484,RIG-like receptors (RLRs),increases,X detection by Y,cytosolic viral RNA,RIG-I and MDA5,,cellular,Intra-organ (Tissue),minutes–hours,"IFN-I, ISGs",,,,,,,,,,,,"Discriminate viral from host RNA by structure, length, and capping/methylation",,,,,,,,,,,,"Cellular & Molecular Immunology (11e, 2023)",9780443283581,4,,,,,,,,,
