Whole Person Physiome Table for Nervous System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Jacob C. Scherba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0001-8187-0507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Richard Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,1/12/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, Behavior Z, and X Target columns.",,,,,,,,,,,,,,,Enter notes here from primary texts on quantitative information available for the processes denoted to the left,"Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"DO NOT FILL THIS OUT YET. These columns will list body states or conditions that change the physiological process. (e.g., ""fed"", ""fasted"")",,"DO NOT FILL THIS OUT YET. These columns will indicate the changes that occur during the corresponding body states. (e.g., ""increase"", ""decrease"")",,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,Behavior Z,X Target,QuantitativeNotes,TimeScale,SignalScale,EffectScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,State/1,State/2,Regulation/1,Regulation/2,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,eye movement,eye movement,,,,,,,,,,,,,,,CN III innervates extraocular muscles to control eye movement,tissue,orbit,orbit of skull,UBERON:0001697,inferior rectus,interior rectus extraocular muscle,UBERON:0006322,,does,contraction of X,eyeball,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,eye movement,eye movement,,,,,,,,,,,,,,,CN III innervates extraocular muscles to control eye movement,tissue,orbit,orbit of skull,UBERON:0001697,medial rectus,medial rectus extraocular muscle,UBERON:0001602,,does,contraction of X,eyeball,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,eye movement,eye movement,,,,,,,,,,,,,,,CN III innervates extraocular muscles to control eye movement,tissue,orbit,orbit of skull,UBERON:0001697,inferior oblique,inferior oblique extraocular muscle,UBERON:0006320,,does,contraction of X,eyeball,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,eyelid movement,eyelid movement,,,,,,,,,,,,,,,CN III innervates the levator palpebrae superioris to control eyelid movement,tissue,upper eyelid,upper eyelid,UBERON:0001712,levator palpebrae superioris,levator palpebrae superioris,UBERON:0001604,,does,contraction of X,eyelid,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,smooth muscle contraction,smooth muscle contraction,GO:0006939,pupillary constriction,pupillary constriction,,,,,,,,,,,,,,,CN III innervates sphincter pupillae to enable pupillary constriction,tissue,iris,iris,UBERON:0001769,sphincter pupillae,sphincter pupillae,UBERON:0001607,,does,contraction of X,pupil,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,eye movement,eye movement,,,,,,,,,,,,,,,CN IV Innervates the superior oblique to control eye movement,tissue,orbit,orbit of skull,UBERON:0001697,superior oblique,superior oblique extraocular muscle,UBERON:0006321,,does,contraction of X,eyeball,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception,sensory perception of touch,GO:0050975,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,,,,,,,,,,,,,,CN V mediates mechanoreception of face and scalp,cell,skin of forehead,skin of forehead,UBERON:0016475,Merkel nerve ending,Merkel nerve ending,UBERON:0012456,,does,detection of X,pressure,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception,sensory perception of touch,GO:0050975,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,,,,,,,,,,,,,,CN V mediates mechanoreception of face and scalp,cell,skin of scalp,skin of scalp,UBERON:8300000,Merkel nerve ending,Merkel nerve ending,UBERON:0012456,,does,detection of X,pressure,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception,sensory perception of touch,GO:0050975,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,,,,,,,,,,,,,,CN V mediates mechanoreception of face and scalp,cell,maxillary region,upper jaw region,UBERON:0001709,Merkel nerve ending,Merkel nerve ending,UBERON:0012456,,does,detection of X,pressure,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception,sensory perception of touch,GO:0050975,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,,,,,,,,,,,,,,CN V mediates mechanoreception of face and scalp,cell,mandibular region,lower jaw region,UBERON:0001710,Merkel nerve ending,Merkel nerve ending,UBERON:0012456,,does,detection of X,pressure,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception,sensory perception of touch,GO:0050975,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,,,,,,,,,,,,,,CN V mediates mechanoreception of face and scalp,cell,skin of forehead,skin of forehead,UBERON:0016475,Meissner's corpuscle,Meissner's corpuscle,UBERON:0012450,,does,detection of X,fine touch,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception,sensory perception of touch,GO:0050975,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,,,,,,,,,,,,,,CN V mediates mechanoreception of face and scalp,cell,skin of scalp,skin of scalp,UBERON:8300000,Meissner's corpuscle,Meissner's corpuscle,UBERON:0012450,,does,detection of X,fine touch,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception,sensory perception of touch,GO:0050975,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,,,,,,,,,,,,,,CN V mediates mechanoreception of face and scalp,cell,maxillary region,upper jaw region,UBERON:0001709,Meissner's corpuscle,Meissner's corpuscle,UBERON:0012450,,does,detection of X,fine touch,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception,sensory perception of touch,GO:0050975,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,,,,,,,,,,,,,,CN V mediates mechanoreception of face and scalp,cell,mandibular region,lower jaw region,UBERON:0001710,Meissner's corpuscle,Meissner's corpuscle,UBERON:0012450,,does,detection of X,fine touch,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,mastication,mastication,GO:0071626,,,,,,,,,,,,,,CN V innervates masseter to trigger jaw contraction,tissue,jaw,jaw region,UBERON:0011595,masseter,masseter muscle,UBERON:0001597,,does,contraction of X,mandible,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,mastication,mastication,GO:0071626,,,,,,,,,,,,,,CN V innervates temporalis to trigger jaw contraction,tissue,jaw,jaw region,UBERON:0011595,temporalis,temporalis muscle,UBERON:0001598,,does,contraction of X,mandible,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,mastication,mastication,GO:0071626,,,,,,,,,,,,,,CN V innervates pterygoid to trigger jaw contraction,tissue,jaw,jaw region,UBERON:0011595,pterygoid muscles,pterygoid muscle,UBERON:0006720,,does,contraction of X,mandible,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,eye movement,eye movement,,,,,,,,,,,,,,,CN VI innervates lateral rectus,tissue,orbit,orbit of skull,UBERON:0001697,lateral rectus,lateral rectus extra-ocular muscle,UBERON:0001603,,does,contraction of X,eyeball,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,facial expression,facial expression,,,,,,,,,,,,,,,CN VII innervates muscles of facial expression,tissue,face,face,UBERON:0001456,orbicularis oculi,orbicularis oculi muscle,UBERON:0001578,,does,contraction of X,eyelid,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,facial expression,facial expression,,,,,,,,,,,,,,,CN VII innervates muscles of facial expression,tissue,mouth,mouth,UBERON:0000165,orbicularis oris,orbicularis oris muscle,UBERON:0010933,,does,contraction of X,lips,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,facial expression,facial expression,,,,,,,,,,,,,,,CN VII innervates muscles of facial expression,tissue,mouth,mouth,UBERON:0000165,zygomaticus major,zygomaticus major muscle,UBERON:0008593,,does,contraction of X,lips,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of chemical stimulus,sensory perception of chemical stimulus,GO:0007606,sensory perception of taste,sensory perception of taste,GO:0050909,,,,,,,,,,,,,,CN VII receives chemical stimulation from gustatory receptor,tissue,anterior part of tongue,anterior part of tongue,UBERON:0010032,taste bud,taste bud,UBERON:0001727,,does,detection of X,tastant,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,secretion,secretion,GO:0046903,lacrimation,tear secretion,GO:0070075,,,,,,,,,,,,,,,,,CN VII depolarization leads (via ACh release) to lacrimation,tissue,orbit,orbit of skull,UBERON:0001697,lacrimal gland,lacrimal gland,UBERON:0001817,,does,X secretion,tears,,,,,seconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,secretion,secretion,GO:0046903,saliva secretion,saliva secretion,GO:0046541,,,,,,,,,,,,,,,,,CN VII depolarization leads (via ACh release) to salivation,tissue,floor of mouth,mouth floor,UBERON:0003679,submandibular gland,submandibular gland,UBERON:0001736,,does,X secretion,saliva,,,,,seconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,secretion,secretion,GO:0046903,saliva secretion,saliva secretion,GO:0046541,,,,,,,,,,,,,,,,,CN VII depolarization leads (via ACh release) to salivation,tissue,floor of mouth,mouth floor,UBERON:0003679,sublingual gland,sublingual gland,UBERON:0001832,,does,X secretion,saliva,,,,,seconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,sensory perception of sound,sensory perception of sound,GO:0007605,,,,,,,,,,,,,,CN VIII receives mechanical stimulation from hair cell in cochlea,cell,cochlea,cochlea,UBERON:0001844,auditory hair cell,auditory hair cell,CL:0000202,,does,detection of X,sound wave,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,equilibrioception,equilibrioception,GO:0050957,,,,,,,,,,,,,,CN VIII receives mechanical stimulation from vestibular hair cells to detect balance,cell,semicircular canal,semicircular canal,UBERON:0001840,vestibular hair cell,vestibular hair cell,CL:0000609,,does,detection of X,acceleration,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,equilibrioception,equilibrioception,GO:0050957,,,,,,,,,,,,,,mechanoreception,cell,utricle,utricle of membranous labyrinth,UBERON:0001853,vestibular hair cell,vestibular hair cell,CL:0000609,,does,detection of X,gravity,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,equilibrioception,equilibrioception,GO:0050957,,,,,,,,,,,,,,mechanoreception,cell,saccule,saccule of membranous labyrinth,UBERON:0001854,vestibular hair cell,vestibular hair cell,CL:0000609,,does,detection of X,gravity,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of chemical stimulus,sensory perception of chemical stimulus,GO:0007606,sensory perception of taste,sensory perception of taste,GO:0050909,,,,,,,,,,,,,,CN IX receives chemical info from taste buds on posterior tongue,tissue,posterior tongue,posterior part of tongue,UBERON:0010033,taste bud,taste bud,UBERON:0001727,,does,detection of X,tastant,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,CN IX innervates the stylopharyngeus to coordinate swallowing,tissue,pharynx,pharynx,UBERON:0006562,stylopharyngeus,stylopharyngeus muscle,UBERON:0008804,,does,contraction of X,pharynx,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,secretion,secretion,GO:0046903,saliva secretion,saliva secretion,GO:0046541,,,,,,,,,,,,,,,,,CN IX innervates parotid gland via ACh release to trigger salivation,tissue,mouth,mouth,UBERON:0000165,parotid gland,parotid gland,UBERON:0001831,,does,X secretion,saliva,,,,,seconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,nervous system proccess involved in the regulation of systemic arterial blood pressure,nervous system proccess involved in the regulation of systemic arterial blood pressure,GO:0001976,regulation of systemic arterial blood pressure by carotid sinus baroreceptor feedback,regulation of systemic arterial blood pressure by carotid sinus baroreceptor feedback,GO:0001978,,,,,,,,,,,CN IX receives baroreceptor information from the carotid sinus to regulate blood pressure,tissue,carotid sinus,carotid sinus,UBERON:0003708,baroreceptor,baroreceptor,UBERON:0004019,,does,detection of X,blood pressure,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of chemical stimulus,sensory perception of chemical stimulus,GO:0007606,detection of oxygen,detection of oxygen,GO:0003032,,,,,,,,,,,,,,CN IX detects partial pressure of oxygen in the carotid body via chemoreception,tissue,carotid body,carotid body,UBERON:0001629,chemoreceptor,chemoreceptor,UBERON:0018391,,does,detection of X,partial pressure of oxygen,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of chemical stimulus,sensory perception of chemical stimulus,GO:0007606,detection of carbon dioxide,detection of carbon dioxide,GO:0003031,,,,,,,,,,,,,,CN IX detects partial pressure of carbon dioxide in the carotid body via chemoreception,tissue,carotid body,carotid body,UBERON:0001629,chemoreceptor,chemoreceptor,UBERON:0018391,,does,detection of X,partial pressure of carbon dioxide,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,CN X innervates pharyngeal constrictor to coordinate swallowing,tissue,pharynx,pharynx,UBERON:0006562,superior pharyngeal constrictor,superior pharyngeal constrictor,UBERON:0006329,,does,contraction of X,pharynx,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,pharyngeal plexus gets contribution from CN IX and X to innervate the pharyngeal constrictors,tissue,pharynx,pharynx,UBERON:0006562,middle pharyngeal constrictor,middle pharyngeal constrictor,UBERON:0010749,,does,contraction of X,pharynx,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,pharyngeal plexus gets contribution from CN IX and X to innervate the pharyngeal constrictors,tissue,pharynx,pharynx,UBERON:0006562,inferior pharyngeal constrictor,inferior pharyngeal constrictor,UBERON:0001570,,does,contraction of X,pharynx,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,vocalization behavior,vocalization behavior,GO:0071625,,,,,,,,,,,,,,CN X innervates the intrinsic laryngeal muscle to produce vocalization,tissue,larynx,larynx,UBERON:0001737,laryngeal intrinsic muscle,laryngeal intrinsic muscle,UBERON:0006328,,does,contraction of X,vocal cords,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostasis,homeostatic process,GO:0042592,regulation of heart rate,regulation of heart rate,GO:0002027,regulation of SA node cell action potential,regulation of SA node cell action potential,GO:0098907,,,,,,,,,,,,,,CN X via ACH release on M2 receptors controls SA node behavior,tissue,heart,heart,UBERON:0000948,sinoatrial node,sinoatrial node,UBERON:0002351,,does,inhibition of X,heart rate,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,smooth muscle contraction,smooth muscle contraction,GO:0006939,peristalsis,peristalsis,GO:0030432,,,,,,,,,,,,,,CN X synapses on smooth muscle cells of esophagus and stomach to regulate peristalsis,cell,stomach,stomach,UBERON:0000945,smooth muscle cell of stomach,smooth muscle cell of stomach,CL:4047034,,does,contraction of X,bolus,,,,,seconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,smooth muscle contraction,smooth muscle contraction,GO:0006939,peristalsis,peristalsis,GO:0030432,,,,,,,,,,,,,,CN X synapses on smooth muscle cells of esophagus and stomach to regulate peristalsis,cell,esophagus,esophagus,UBERON:0001043,smooth muscle cell,smooth muscle cell,CL:0000192,,does,contraction of X,bolus,,,,,seconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of chemical stimulus,sensory perception of chemical stimulus,GO:0007606,sensory perception of taste,sensory perception of taste,GO:0050909,,,,,,,,,,,,,,CN X receives taste perception form epiglottis to regulate gag reflex,tissue,epiglottis,epiglottis,UBERON:0000388,taste bud,taste bud,UBERON:0001727,,does,detection of X,tastant,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of mechanical stimulus,sensory perception of mechanical stimulus,GO:0050954,nervous system proccess involved in the regulation of systemic arterial blood pressure,nervous system proccess involved in the regulation of systemic arterial blood pressure,GO:0001976,,,,,,,,,,,,,,CN X receives information from aortic arch stretch receptors to regulate blood pressure,tissue,aortic arch,arch of aorta,UBERON:0001508,baroreceptor,baroreceptor,UBERON:0004019,,does,detection of X,blood pressure,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,CN XI Innervates sternocleidomastoid to allow neck movement,tissue,neck,neck,UBERON:0000974,sternocleidomastoid,sternocleidomastoid,UBERON:0001128,,does,contraction of X,head,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,CN XI Innervates trapezius to shrug shoulders,tissue,upper back muscle,upper back muscle,UBERON:0008243,trapezius muscle,trapezius muscle,UBERON:0002380,,does,contraction of X,scapula,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
