Whole Person Physiome Table for Integumentary System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Minyan Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-1868-3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Brian Capell,Katalin Susztak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-7036-8359,0000‑0002‑1005‑3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Fitzpatrick’s Dermatology (9e, 2019). ISBN 978-0-07-183779-8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,12/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, and X Target columns.",,,,,,,,,,,,,,"Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,EffectParameters (quantitative values),SignalScale,EffectScale,TimeScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
Biology of Hair Follicles,hair cycle,GO:0042633,Embryology & Morphogenesis,hair follicle morphogenesis,GO:0031069,Dermal papilla formation,,,,,,,,,,,,,,,,,,,Maturation of dermal condensation into dermal papilla,Cell,Hair follicle,hair follicle,UBERON:0002073,Mesenchymal cells,mesenchymal stem cell,CL:0000134,,does,X condensation into Y,Maturation of dermal,dermal papilla,,,Intra-organ,Weeks, Histopathology (skin biopsy)                               ,,,,,,,,,,,,condensate–papilla maturation,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Embryology & Morphogenesis,hair follicle morphogenesis,GO:0031069,Dermal control of placode spacing,,,,,,,,,,,,,,,,,,,Regulation of number,Tissue,Hair follicle,hair follicle,UBERON:0002073,Epidermis over dermis,skin epidermis,UBERON:0001003,,does,Induction of X by Y,Dermal control of placode spacing,Regulation of number,,,Intra-organ,Weeks, Histopathology + Imaging                                   ,,,,,,,,,,,,dermal-signal follicle spacing,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Embryology & Morphogenesis,hair follicle morphogenesis,GO:0031069,Dermal control of placode spacing,,,,,,,,,,,,,,,,,,,size and spacing of placodes within body regions,Tissue,Hair follicle,hair follicle,UBERON:0002073,Epidermis over dermis,skin epidermis,UBERON:0001003,,does,Induction of X by Y,Dermal control of placode spacing,size and spacing of placodes within body regions,,,Intra-organ,Weeks, Histopathology + Imaging                                   ,,,,,,,,,,,,dermal-signal follicle spacing,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Embryology & Morphogenesis,hair follicle morphogenesis,GO:0031069,Wnt/β-catenin–mediated follicle initiation,catenin complex,GO:0016342,,,,,,,,,,,,,,,,,Positive regulation of follicle initiation and epithelial competence,Tissue,Hair follicle,hair follicle,UBERON:0002073,"Epidermis, follicular placodes",skin epidermis,UBERON:0001003,,does,Induction of X by Y,Positive regulation of follicle initiation and epithelial competence,Wnt/β-catenin–mediated follicle initiation,,,Intra-organ,Days–weeks, Immunohistochemistry (IHC for β-catenin)                  ,,,,,,,,,,,,Wnt/β-catenin gene activation,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Embryology & Morphogenesis,hair follicle morphogenesis,GO:0031069,EDA/EDAR promotion of early follicle development,,,,,,,,,,,,,,,,,,,Support of hair follicle initiation and proper spacing,Tissue,Hair follicle,hair follicle,UBERON:0002073,"Epidermis, placodes",skin epidermis,UBERON:0001003,,does,Induction of X by Y,Support of hair follicle initiation and proper spacing,EDA/EDAR,,,Intra-organ,Weeks, Genetic testing for EDA/EDAR mutations                    ,,,,,,,,,,,,EDA–EDAR follicle induction,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Embryology & Morphogenesis,hair follicle morphogenesis,GO:0031069,BMP-mediated inhibition of follicle formation,hair follicle placode formation,GO:0060789,,,,,,,,,,,,,,,,,Negative regulation of placode and follicle fate,Cell,Hair follicle,hair follicle,UBERON:0002073,Ectodermal and dermal cells,hair follicle dermal stem cell,CL:4072103,,does,Induction of X by Y,Negative regulation of placode and follicle fate,BMP,,,Intra-organ,Weeks, Genetic testing + IHC for BMP signaling markers           ,,,,,,,,,,,,BMP placode inhibition,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Embryology & Morphogenesis,hair follicle morphogenesis,GO:0031069,Notch control of follicle patterning,Notch binding,GO:0005112,,,,,,,,,,,,,,,,,Local promotion and suppression of placode formation to refine pattern,Tissue,Hair follicle,hair follicle,UBERON:0002073,Hair follicle,hair follicle,UBERON:0002073,,does,Induction of X by Y,refining pattern,Local promotion and suppression of placode formation ,,,Intra-organ,Weeks, IHC for Notch pathway proteins                             ,,,,,,,,,,,,Delta/Notch placode specification,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Embryology & Morphogenesis,hair follicle morphogenesis,GO:0031069,Shh-driven hair germ and papilla morphogenesis,,,,,,,,,,,,,,,,,,,Promotion of hair bud elongation and dermal papilla morphogenesis,Tissue,Hair follicle,hair follicle,UBERON:0002073,Hair follicle,hair follicle,UBERON:0002073,,does,Induction of X,hair bud elongation and dermal papilla morphogenesis,,,,Intra-organ,Days–weeks, IHC for Shh pathway markers                                ,,,,,,,,,,,,Shh–PTC1 epithelial–papilla signaling,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Embryology & Morphogenesis,hair follicle morphogenesis,GO:0031069,Bulbous peg and gland primordia formation,penetration peg formation,GO:0075053,,,,,,,,,,,,,,,,,Transformation of hair germ into bulbous peg and adnexal primordia,Tissue,Hair follicle,hair follicle,UBERON:0002073,Hair follicle,hair follicle,UBERON:0002073,,does,X Transformation into Y,hair germ ,bulbous peg and adnexal primordia,,,Intra-organ,Weeks, Histopathology                                             ,,,,,,,,,,,,Shh-driven epithelial expansion,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Anatomy & Structure,hair cell differentiation,GO:0035315,Differentiation of hair types (terminal vs vellus),,,,,,,,,,,,,,,,,,,Generation and maintenance of distinct hair types with size and location differences,Cell,Hair follicle,hair follicle,UBERON:0002073,hair follicle cell,hair follicle cell,CL:0002559,,does,X maintenance by Y,distinct hair type,size and location differences,,,Intra-organ,Years, Trichoscopy + Hair shaft diameter measurement             ,,,,,,,,,,,,hormone-driven terminalization,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Anatomy & Structure,hair cell differentiation,GO:0035315,Determination of hair curvature,membrane bending,GO:0097753,,,,,,,,,,,,,,,,,Control of straight vs tightly curled hair shafts,Cell,Hair follicle,hair follicle,UBERON:0002073,inner root sheath cell,inner root sheath cell,CL:0002560,,does,X control,straight vs tightly curled hair shafts,,,,Intra-organ,Years, Hair shaft microscopy                                      ,,,,,,,,,,,,EGFR/IGFBP5 curl regulation,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Anatomy & Structure,hair cell differentiation,GO:0035315,Outer root sheath structural adaptation,,,,,,,,,,,,,,,,,,,Regional changes of ORS keratinization along follicle,Cell,Hair follicle,hair follicle,UBERON:0002073,outer root sheath cell,outer root sheath cell,CL:0002561,,does,Induction of X by Y,Outer root sheath structural adaptation,Regional changes of ORS keratinization along follicle,,,Intra-organ,Days–weeks, Histopathology (skin biopsy)                               ,,,,,,,,,,,,trichilemmal keratinization shift,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Anatomy & Structure,hair cell differentiation,GO:0035315,Inner root sheath–mediated hair shaping and anchoring,root hair,GO:0035618,,,,,,,,,,,,,,,,,Formation of IRS layers that guide shaft shape and anchor hair,Cell,Hair follicle,hair follicle,UBERON:0002073,outer root sheath cell,outer root sheath cell,CL:0002561,,does,X Formation,IRS layers that guide shaft shape and anchor hair,,,,Intra-organ,Days–weeks, Histopathology + Electron microscopy                      ,,,,,,,,,,,,IRS–shaft cuticle interlocking,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Anatomy & Structure,hair cell differentiation,GO:0035315,Hair shaft lineages and keratinization,keratinization,GO:0031424,,,,,,,,,,,,,,,,,"Differentiation into medulla, cortex, cuticle from matrix",Cell,Hair follicle,hair follicle,UBERON:0002073,hair germinal matrix cell,hair germinal matrix cell,CL:0002562,,does,X differentiation into Y,Hair shaft lineages and keratinization,"medulla, cortex, cuticle from matrix",,,Intra-organ,Days–weeks, Light microscopy + Histology                               ,,,,,,,,,,,,Lef1/BMPR1a shaft-fate control,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Anatomy & Structure,hair cell differentiation,GO:0035315,Dermal papilla inductive regulation,,,,,,,,,,,,,,,,,,,Control of follicle growth and hair shaft size by dermal papilla,Cell,Hair follicle,hair follicle,UBERON:0002073,hair follicle dermal papilla cell,hair follicle dermal papilla cell,CL:0000346,,does,Induction of X by Y,Control of follicle growth and hair shaft size , dermal papilla,,,Intra-organ,Days–years, Histopathology + IHC for papilla markers                   ,,,,,,,,,,,,papilla–matrix size regulation,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Anatomy & Structure,hair cell differentiation,GO:0035315,KGF-mediated hair growth,anagen,GO:0042640,,,,,,,,,,,,,,,,,Paracrine stimulation of matrix proliferation by KGF,Cell,Hair follicle,hair follicle,UBERON:0002073,hair follicle dermal papilla cell,hair follicle dermal papilla cell,CL:0000346,,does,Induction of X by Y,Paracrine stimulation of matrix proliferation,KGF,,,Intra-organ,Days–weeks, Clinical observation + Hair growth rate measurement        ,,,,,,,,,,,,KGF–FGFR2 signaling,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Innervation & Sheath,hair cycle process,GO:0022405,Sensory detection around follicles,detection of stimulus involved in sensory perception,GO:0050906,,,,,,,,,,,,,,,,,"Perifollicular nerves detect pain, pressure, acceleration, tension",Tissue,Hair follicle,hair follicle,UBERON:0002073,Follicle-associated nerve plexus,skin nerve field,UBERON:0007121,,does,X detection of Y,Perifollicular nerves,"pain, pressure, acceleration, tension",,,Intra-organ,seconds–minutes, Neurological sensory testing (touch/pain thresholds)       ,,,,,,,,,,,,follicular mechanosensory input,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Innervation & Sheath,hair cycle process,GO:0022405,Neuropeptide modulation of hair cycling,,,,,,,,,,,,,,,,,,,Neural mediators influence follicular keratinocytes and hair cycle,Tissue,Hair follicle,hair follicle,UBERON:0002073,"Perifollicular nerves, follicle epithelium",skin nerve field,UBERON:0007121,,does,X influence of Y,Neural mediators,follicular keratinocytes and hair cycle,,,Intra-organ,Days–weeks, Immunohistochemistry (IHC) for neuropeptide markers        ,,,,,,,,,,,,neuropeptide cycle modulation,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Innervation & Sheath,hair cycle process,GO:0022405,Keratinocyte and Merkel-cell neurotrophic feedback,keratinocyte differentiation,GO:0030216,,,,,,,,,,,,,,,,,Follicular cells secrete factors that remodel perifollicular nerves,Tissue,Hair follicle,hair follicle,UBERON:0002073,"Hair follicle epithelium, bulge",hair follicle bulge,UBERON:0005975,,does,Induction of X by Y,Keratinocyte and Merkel-cell neurotrophic feedback,Follicular cells secrete factors that remodeling perifollicular nerves,,,Intra-organ,Days–weeks, IHC for neurotrophic factors                              ,,,,,,,,,,,,neurotrophic follicle remodeling,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Innervation & Sheath,hair cycle process,GO:0022405,Perifollicular sheath structural support and inductive capacity,,,,,,,,,,,,,,,,,,,Structural support and ability to regenerate new papilla and follicle,Tissue,Hair follicle,hair follicle,UBERON:0002073,"Glassy membrane, connective tissue sheath",hair outer root sheath,UBERON:0005942,,does,Induction of X,Structural support and regenerating new papilla and follicle,,,,Intra-organ,Weeks–years, Histopathology (skin biopsy)                              ,,,,,,,,,,,,sheath-driven follicle induction,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Cycle & Stem Cells,hair cycle phase,GO:0044851,Anagen growth phase,anagen,GO:0042640,,,,,,,,,,,,,,,,,Active growth with regeneration of lower follicle and hair,Tissue,Hair follicle,hair follicle,UBERON:0002073,"Lower follicle, dermal papilla, bulb",dermal papilla,UBERON:0000412,,does,Induction of X,Active growth with regeneration of lower follicle and hair,,,,Intra-organ,Months–years, Hair growth measurement (Trichogram)                       ,,,,,,,,,,,,protease-mediated downgrowth,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Cycle & Stem Cells,hair cycle phase,GO:0044851,Catagen regression phase,catagen,GO:0042637,,,,,,,,,,,,,,,,,Controlled involution of lower follicle with DP upward migration,Tissue,Hair follicle,hair follicle,UBERON:0002073,"Lower follicle, DP, sheath",hair inner root sheath,UBERON:0005941,,does,Induction of X by Y,Controlled involution of lower follicle,DP upward migration,,,Intra-organ,Weeks, Trichogram + Histology                                     ,,,,,,,,,,,,catagen apoptosis program,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Cycle & Stem Cells,hair cycle phase,GO:0044851,Telogen and exogen hair shedding,exogen,GO:0042638,,,,,,,,,,,,,,,,,Resting phase and active club hair release,Tissue,Hair follicle,hair follicle,UBERON:0002073,"Telogen follicle, club hair",telogen hair,UBERON:0037466,,does,Induction of X by Y,Telogen and exogen hair shedding,Resting phase and active club hair release,,,Intra-organ,Days–months, Hair pull test + Daily hair count                          ,,,,,,,,,,,,active exogen shedding control,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Cycle & Stem Cells,hair cycle phase,GO:0044851,Bulge stem cell contribution to wound healing,wound healing,GO:0042060,,,,,,,,,,,,,,,,,Bulge progeny transiently contribute to wound reepithelialization,Tissue,"Wound epidermis, bulge",hair follicle bulge,UBERON:0005975,"Wound epidermis, bulge",skin epidermis,UBERON:0001003,,does,X contribute to Y,Bulge progeny,wound reepithelialization,,,Intra-organ,Days–weeks, Histology + IHC for stem cell markers                     ,,,,,,,,,,,,wound-induced bulge migration,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Cycle & Stem Cells,hair cycle phase,GO:0044851,FGF-5 regulation of catagen and hair length,catagen,GO:0042637,,,,,,,,,,,,,,,,,FGF-5 controls timing of catagen onset and thus hair length,Cell,"Outer root sheath, matrix",hair root sheath matrix,UBERON:0005943,Keratinocytes,spinous cell of epidermis,CL:0000649,,does,X control of Y,FGF-5,timing of catagen onset and thus hair length,,,Intra-organ,Weeks–months, Genetic testing for FGF5 mutations                         ,,,,,,,,,,,,FGF5-dependent catagen entry,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Cycle & Stem Cells,hair cycle phase,GO:0044851,EGFR pathway control of catagen,catagen,GO:0042637,,,,,,,,,,,,,,,,,EGFR signaling required for normal anagen–catagen transition,Tissue,"Basal epidermis, follicle",hair follicle,UBERON:0002073,hair follicle cell,hair follicle cell,CL:0002559,,does,Induction of X by Y,normal anagen–catagen transition,EGFR signaling ,,,Intra-organ,Weeks–months, Genetic testing + IHC for EGFR                             ,,,,,,,,,,,,EGFR-dependent catagen progression,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Cycle & Stem Cells,hair cycle phase,GO:0044851,Neurotrophin- and TGF-β1–induced premature catagen,catagen,GO:0042637,,,,,,,,,,,,,,,,,Induction of early catagen and hair shortening by neurotrophins and TGF-β1,Tissue,hair follicle,hair follicle,UBERON:0002073,Anagen follicle,anagen hair,UBERON:0037467,,does,Induction of X by Y,early catagen and hair,neurotrophins and TGF-β1,,,Intra-organ,Weeks, IHC for BDNF and TGF-β1                                   ,,,,,,,,,,,,NT-3/BDNF/TGFβ1 catagen induction,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Pigmentation & Melanocytes,pigmentation,GO:0043473,Hair shaft pigmentation during anagen,anagen,GO:0042640,,,,,,,,,,,,,,,,,Melanin synthesis and transfer from bulb melanocytes to shaft keratinocytes,Cell,"Hair bulb, cortex",vibrissa hair bulb,UBERON:0011936,"Pigment-producing melanocytes, cortical keratinocytes",hair follicle cell,CL:0002559,,does,X synthesis,Melanin ,,,,Intra-organ,Months–years, Visual hair color assessment + Histology                   ,,,,,,,,,,,,melanocyte–keratinocyte pigment transfer,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Pigmentation & Melanocytes,pigmentation,GO:0043473,Hair shaft pigmentation during anagen,anagen,GO:0042640,,,,,,,,,,,,,,,,,Melanin synthesis and transfer from bulb melanocytes to shaft keratinocytes,Cell,"Hair bulb, cortex",vibrissa hair bulb,UBERON:0011936,"Pigment-producing melanocytes, cortical keratinocytes",hair follicle cell,CL:0002559,,does,transfer from X to Y,bulb melanocyte,shaft keratinocytes,,,Intra-organ,Months–years, Visual hair color assessment + Histology                   ,,,,,,,,,,,,melanocyte–keratinocyte pigment transfer,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Pigmentation & Melanocytes,pigmentation,GO:0043473,Melanoblast migration and follicle entry,,,,,,,,,,,,,,,,,,,Neural crest–derived melanoblasts colonize skin and follicles,Tissue,"Neural crest, dermis, epidermis, placode",skin epidermis,UBERON:0001003,"Neural crest, dermis, epidermis, placode",skin epidermis,UBERON:0001003,,does,X colonizing Y,Neural crest–derived melanoblasts ,skin and follicles,,,Intra-organ,Weeks, Genetic testing for pigment-related genes                  ,,,,,,,,,,,,Pax3/MITF melanocyte specification,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Pigmentation & Melanocytes,pigmentation,GO:0043473,Melanocyte stem cell quiescence during morphogenesis,cell quiescence,GO:0044838,,,,,,,,,,,,,,,,,Establishment of quiescent MCSCs in bulge during late morphogenesis,Cell,Bulge region,hair follicle bulge,UBERON:0005975,Melanocyte stem cells,mesenchymal stem cell,CL:0000134,,does,X Establishment,quiescent MCSCs in bulge during late,,,,Intra-organ,Weeks–months, IHC for melanocyte stem cell markers                      ,,,,,,,,,,,,TGFβ-mediated MCSC quiescence,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Pigmentation & Melanocytes,pigmentation,GO:0043473,Maintenance of melanocyte stem cells during cycling,,,,,,,,,,,,,,,,,,,Long-term preservation of MCSCs across cycles,Cell,"Bulge, pigmentary unit",hair follicle bulge,UBERON:0005975,"MCSCs, immature melanoblasts",mesenchymal stem cell,CL:0000134,,does,X maintenance,melanocyte stem cells during cycling,,,,Intra-organ,Years," IHC for melanocyte markers (MITF, TYR)                    ",,,,,,,,,,,,Notch/Bcl2 MCSC survival,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Pigmentation & Melanocytes,pigmentation,GO:0043473,Cycle-dependent melanocyte remodeling,melanocyte differentiation,GO:0030318,,,,,,,,,,,,,,,,,Redistribution and phenotypic change of melanocytes over hair cycle,Tissue,"Bulge, secondary germ, bulb, connective tissue",hair follicle bulge,UBERON:0005975,"Bulge, secondary germ, bulb, connective tissue",hair follicle bulge,UBERON:0005975,,does,Induction of X,Redistribution and phenotypic change of melanocytes over hair cycle,,,,Intra-organ,Weeks–months, Histology + IHC for melanocyte markers                     ,,,,,,,,,,,,Wnt-driven MCSC differentiation,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Pigmentation & Melanocytes,pigmentation,GO:0043473,MC1R-mediated control of hair color,hair cycle,GO:0042633,,,,,,,,,,,,,,,,,Regulation of eumelanin vs pheomelanin synthesis via MC1R,Cell,hair follicle,hair follicle,UBERON:0002073,Melanocytes,hair follicle cell,CL:0002559,,does,Induction of X by Y,Regulation of eumelanin vs pheomelanin synthesis,MC1R,,,Intra-organ,Years, Genetic testing for MC1R variants                          ,,,,,,,,,,,,α-MSH/MC1R eumelanin signaling,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
Biology of Hair Follicles,hair cycle,GO:0042633,Pigmentation & Melanocytes,pigmentation,GO:0043473,POMC/MC1R and µ-opioid regulation of pigmentation,pigmentation,GO:0043473,,,,,,,,,,,,,,,,,POMC peptides modulate melanocyte proliferation and pigment production,Tissue,hair follicle,hair follicle,UBERON:0002073,Hair follicle pigmentary unit,hair follicle,UBERON:0002073,,does,X modulation of Y,POMC peptides,melanocyte proliferation and pigment production,,,Intra-organ,Days–weeks, Genetic testing + IHC for POMC/MC1R                       ,,,,,,,,,,,,opioid/MC1R pigment stimulation,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,7,,,,,,,,,
